Unit,,g,kg CO2 eq,kg CFC11 eq,kBq U-235 eq,kg NMVOC eq,disease inc.,CTUh,CTUh,mol H+ eq,kg P eq,kg N eq,mol N eq,CTUe,Pt,m3 depriv.,MJ,kg Sb eq,mPt,,,,mPt,kg CO2 eq
Food item in AGB 3.1 (SimaPro name),Food item in AGB 3.1 (short name),Serving size (g),Climate change per kg,Ozone depletion,Ionising radiation,Photochemical ozone formation,Particulate matter,"Human toxicity, non-cancer","Human toxicity, cancer",Acidification,"Eutrophication, freshwater","Eutrophication, marine","Eutrophication, terrestrial","Ecotoxicity, freshwater",Land use,Water use,"Resource use, fossils","Resource use, minerals and metals",Single score per kg,CIQUAL code,Food group,Food sub group,Single score per serving,Climate change per serving
"Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32005,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements), processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements)",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32107,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32121,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, diet, plain or with honey, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, diet, plain or with honey, fortified with vitamins and chemical elements",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32021,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, diet, plain, not fortified, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, diet, plain, not fortified",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32030,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, diet, with dried fruits, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, diet, with dried fruits, fortified with vitamins and chemical elements",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32025,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, diet, with fruits, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, diet, with fruits, fortified with vitamins and chemical elements",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32023,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, diet, with fruits, not fortified, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, diet, with fruits, not fortified",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32029,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, mix of puffed or extruded cereals, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, mix of puffed or extruded cereals, fortified with vitamins and chemical elements",15,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32135,cereal products,breakfast cereals and biscuits,0.009352113,0.052293507
"Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",15,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32000,cereal products,breakfast cereals and biscuits,0.009352113,0.052293507
"Breakfast cereals, puffed/popped cereals, wholemeal, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, puffed/popped cereals, wholemeal, fortified with vitamins and chemical elements",15,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32134,cereal products,breakfast cereals and biscuits,0.009352113,0.052293507
"Breakfast cereals, puffed/popped corn, with honey (not fortified with vitamins and chemical elements), processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, puffed/popped corn, with honey (not fortified with vitamins and chemical elements)",15,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32129,cereal products,breakfast cereals and biscuits,0.009352113,0.052293507
"Breakfast cereals, puffed/popped corn, with honey, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, puffed/popped corn, with honey, fortified with vitamins and chemical elements",15,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32133,cereal products,breakfast cereals and biscuits,0.009352113,0.052293507
"Breakfast cereals, rich in fibre, with or without fruits, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, rich in fibre, with or without fruits, fortified with vitamins and chemical elements",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32002,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, very rich in fibre, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, very rich in fibre, fortified with vitamins and chemical elements",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32116,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Breakfast cereals, wheat flakes with walnuts, hazelnuts or almonds, fortified with vitamins and chemical elements, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Breakfast cereals, wheat flakes with walnuts, hazelnuts or almonds, fortified with vitamins and chemical elements",40,3.486233781,1.90E-07,0.677631563,0.00986645,2.41E-07,2.92E-07,2.34E-09,0.034456008,0.000630361,0.030176289,0.140034616,39.81961357,220.4058568,28.72350006,35.4094661,1.20E-05,0.623474229,32123,cereal products,breakfast cereals and biscuits,0.024938969,0.139449351
"Chocolate cake w melting centre, refrigerated, processed in FR | Chilled | PP | at supermarket {FR} S","Chocolate cake w melting centre, refrigerated",80,7.870427925,1.95E-07,0.858973703,0.014728272,4.10E-07,9.41E-08,5.48E-09,0.055201229,0.001002416,0.024889445,0.233789621,56.48134251,365.1887583,2.644232175,42.40681923,1.43E-05,0.625518686,39234,milk and dairy products,dairy products and similar,0.050041495,0.629634234
"Tuna, flaked, in oil, canned, drained, processed in FR | Ambient (long) | Already packed - Steel | at supermarket {FR} S","Tuna, flaked, in oil, canned, drained",85,3.970787876,6.84E-07,0.372324725,0.054191522,6.20E-07,2.77E-08,3.58E-09,0.078935722,0.003814538,0.021390955,0.211252793,38.49215059,40.23556904,2.1348811,50.27246518,2.27E-05,0.629324293,26245,"meat, eggs, fish",fish products,0.053492565,0.337516969
"Jam, cherry, processed in FR | Ambient (long) | Glass | at supermarket {FR} S","Jam, cherry",20,1.850366568,2.64E-07,0.628797555,0.010260235,1.81E-07,4.87E-08,1.98E-09,0.022490091,0.000537318,0.007388168,0.080955622,98.03358484,946.7421999,38.12536808,32.62354862,1.17E-05,0.63076007,31038,sugary products,jams and similar,0.012615201,0.037007331
"Mackerel, canned in brine, drained, processed in FR | Ambient (long) | Already packed - Aluminium | at supermarket {FR} S","Mackerel, canned in brine, drained",85,5.947493431,8.09E-07,0.461181178,0.048842456,6.70E-07,7.08E-08,4.70E-09,0.074930017,0.001207689,0.017178263,0.181362629,21.84802917,17.80815684,0.6372656,73.68977085,1.77E-05,0.633236545,26123,"meat, eggs, fish",fish products,0.053825106,0.505536942
"Mackerel, fillet, in mustard sauce, canned, drained, processed in FR | Ambient (long) | Already packed - Aluminium | at supermarket {FR} S","Mackerel, fillet, in mustard sauce, canned, drained",85,5.948140921,8.10E-07,0.461231887,0.048844032,6.70E-07,7.08E-08,4.70E-09,0.074931868,0.001207732,0.017178639,0.181366727,21.85146364,17.81508667,0.637306815,73.69964183,1.77E-05,0.63328689,26096,"meat, eggs, fish",fish products,0.053829386,0.505591978
"Mackerel, fillet, in tomato sauce, canned, drained, processed in FR | Ambient (long) | Already packed - Aluminium | at supermarket {FR} S","Mackerel, fillet, in tomato sauce, canned, drained",85,5.948140921,8.10E-07,0.461231887,0.048844032,6.70E-07,7.08E-08,4.70E-09,0.074931868,0.001207732,0.017178639,0.181366727,21.85146364,17.81508667,0.637306815,73.69964183,1.77E-05,0.63328689,26086,"meat, eggs, fish",fish products,0.053829386,0.505591978
"Mackerel, fillet, in white wine, canned, drained, processed in FR | Ambient (long) | Already packed - Aluminium | at supermarket {FR} S","Mackerel, fillet, in white wine, canned, drained",85,5.948140921,8.10E-07,0.461231887,0.048844032,6.70E-07,7.08E-08,4.70E-09,0.074931868,0.001207732,0.017178639,0.181366727,21.85146364,17.81508667,0.637306815,73.69964183,1.77E-05,0.63328689,26097,"meat, eggs, fish",fish products,0.053829386,0.505591978
"Hollandaise sauce, prepacked, processed in FR | Chilled | PVC | at supermarket {FR} S","Hollandaise sauce, prepacked",15,6.099948469,2.82E-07,1.045296411,0.011266988,5.03E-07,1.47E-07,4.24E-09,0.072758538,0.000779266,0.022584744,0.312459653,80.66931428,359.3899496,2.654390591,38.49587112,2.06E-05,0.636668017,11105,culinary aids and other ingredients,sauces,0.00955002,0.091499227
"Sandwich made with French bread, ham and butter, processed in FR | Chilled | LDPE | at supermarket {FR} S","Sandwich made with French bread, ham and butter",140,4.771024569,9.93E-07,1.872428919,0.010593063,5.60E-07,6.83E-08,3.84E-09,0.078468036,0.000796586,0.021251128,0.334170295,65.9454042,255.0344218,3.169036402,65.11312252,1.88E-05,0.638694806,25517,ready meals and starters,sandwiches,0.089417273,0.66794344
"Sandwich made with French bread, salami and butter, processed in FR | Chilled | LDPE | at supermarket {FR} S","Sandwich made with French bread, salami and butter",140,4.771024569,9.93E-07,1.872428919,0.010593063,5.60E-07,6.83E-08,3.84E-09,0.078468036,0.000796586,0.021251128,0.334170295,65.9454042,255.0344218,3.169036402,65.11312252,1.88E-05,0.638694806,25536,ready meals and starters,sandwiches,0.089417273,0.66794344
"Brownie (chocolate cake), processed in FR | Ambient (long) | PS | at supermarket {FR} S",Brownie (chocolate cake),40,7.196431302,2.13E-07,0.751205194,0.01458104,3.69E-07,8.60E-08,4.87E-09,0.050486906,0.000906646,0.02331666,0.211004894,50.5593246,395.5580944,9.340301329,42.00549222,2.24E-05,0.644137881,23032,cereal products,cakes and pastry,0.025765515,0.287857252
"Crepe or buckwheat crepe, filled with scallops, processed in FR | Chilled | Cardboard | at supermarket {FR} S","Crepe or buckwheat crepe, filled with scallops",140,4.848774601,7.16E-07,0.843531843,0.049099523,6.41E-07,6.09E-08,3.44E-09,0.084807394,0.000552599,0.024302196,0.262325424,40.60833052,116.758167,1.220179105,58.53630531,3.09E-05,0.64592839,25572,ready meals and starters,"pizzas, crepe and pies",0.090429975,0.678828444
"Linseed oil, processed in FR | Ambient (long) | PET | at supermarket {FR} S",Linseed oil,10,3.529800874,1.03E-06,0.333864696,0.014521293,4.25E-07,2.89E-07,7.43E-09,0.064160288,0.001590062,0.045643323,0.271430089,46.59803721,851.6454038,2.266319274,32.60754013,3.72E-05,0.655010163,17180,fats,vegetable oils,0.006550102,0.035298009
"Syrup, agave, processed in FR | Ambient (long) | PET | at supermarket {FR} S","Syrup, agave",20,4.707807633,1.07E-06,2.972949665,0.042473751,2.57E-07,1.42E-07,6.68E-09,0.043059161,0.001181093,0.016102827,0.168209509,51.47700418,157.4412093,0.402406779,114.6230978,5.83E-05,0.655920659,31089,culinary aids and other ingredients,miscellaneous ingredients for vegetarian,0.013118413,0.094156153
"Ossau-Iraty cheese, from ewe's milk, processed in FR | Chilled | LDPE | at supermarket {FR} S","Ossau-Iraty cheese, from ewe's milk",30,5.250380225,2.18E-07,0.590632072,0.008320586,7.55E-07,6.72E-08,2.38E-09,0.105831317,0.000483341,0.024277046,0.463305746,19.01919814,546.2246039,1.141081096,31.16799412,9.92E-06,0.659772008,12119,milk and dairy products,cheese and similar,0.01979316,0.157511407
"Pyrenees cheese, from ewe's milk, processed in FR | Chilled | LDPE | at supermarket {FR} S","Pyrénées cheese, from ewe's milk",30,5.250380225,2.18E-07,0.590632072,0.008320586,7.55E-07,6.72E-08,2.38E-09,0.105831317,0.000483341,0.024277046,0.463305746,19.01919814,546.2246039,1.141081096,31.16799412,9.92E-06,0.659772008,12747,milk and dairy products,cheese and similar,0.01979316,0.157511407
"Cashew nut, grilled, salted, processed in FR | Ambient (long) | LDPE | at supermarket {FR} S","Cashew nut, grilled, salted",30,3.449366685,2.66E-07,0.21593754,0.016115804,5.04E-07,1.24E-07,5.79E-09,0.076478095,0.001398136,0.045804335,0.318700374,27.6005785,585.9274209,11.34071089,28.2874721,2.05E-05,0.66897997,15019,"fruits, vegetables, legumes and oilseeds",Nuts and seeds,0.020069399,0.103481001
"Omelette, with mushrooms, processed in FR | Chilled | LDPE | at supermarket {FR} S","Omelette, with mushrooms",110,4.525410012,2.12E-07,0.861161455,0.009784739,4.73E-07,8.58E-08,3.25E-09,0.064024626,0.000785932,0.018585836,0.271430919,72.83222136,185.2124636,19.24714162,52.99488486,1.56E-05,0.669131492,22508,"meat, eggs, fish",eggs,0.073604464,0.497795101
"Chicken, Basque style, processed in FR | Chilled | PP | at supermarket {FR} S","Chicken, Basque style",195,5.077570694,3.45E-07,0.958620785,0.013654252,5.66E-07,1.13E-07,4.82E-09,0.07688189,0.001095116,0.021917687,0.319507501,104.9895037,265.1394541,5.935680891,54.55609005,2.32E-05,0.674882668,25190,ready meals and starters,ready meals,0.13160212,0.990126285
"Wafer cookie, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S",Wafer cookie,30,5.532739533,2.30E-07,0.910809236,0.011557339,6.03E-07,1.35E-07,4.56E-09,0.086171156,0.000896237,0.026156117,0.372338371,82.74249699,362.9113659,4.037547431,36.2162757,1.85E-05,0.675158143,24360,cereal products,breakfast cereals and biscuits,0.020254744,0.165982186
"Chocolate and nut confectionery filled with praline, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S",Chocolate and nut confectionery filled with praline,30,9.722835524,2.11E-07,0.66487183,0.018479502,3.25E-07,8.97E-08,7.37E-09,0.039564323,0.00118752,0.028181909,0.161919705,70.85115302,431.4348366,6.116124639,42.93294471,1.32E-05,0.676838292,31066,sugary products,chocolate and chocolate products,0.020305149,0.291685066
"Chocolate confectionery, filled with nuts and/or praline, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Chocolate confectionery, filled with nuts and/or praline",30,9.722835524,2.11E-07,0.66487183,0.018479502,3.25E-07,8.97E-08,7.37E-09,0.039564323,0.00118752,0.028181909,0.161919705,70.85115302,431.4348366,6.116124639,42.93294471,1.32E-05,0.676838292,31063,sugary products,chocolate and chocolate products,0.020305149,0.291685066
"Chocolate confectionery, filled with wafer, processed in FR | Ambient (long) | Cardboard | at supermarket {FR} S","Chocolate confectionery, filled with wafer",30,9.722835524,2.11E-07,0.66487183,0.018479502,3.25E-07,8.97E-08,7.37E-09,0.039564323,0.00118752,0.028181909,0.161919705,70.85115302,431.4348366,6.116124639,42.93294471,1.32E-05,0.676838292,31091,sugary products,chocolate and chocolate products,0.020305149,0.291685066
